river,date,Q (cms),Q/Q5%,C*** (mg/L),Qs (kg/s),b (m),T (C),sigg,tau*,u* (cm/s),D50 (mm),D90 (mm),vs50/u*,h (m),So,Cm*,C (ppm),Rib,Kred,C5t,Um,Cave**,qs,D50s,625-125,125-25,25-50,scaled effect
mississippi,4/23/1965,26302.4996101085,0.904891750682083,93,2446.13246374009,1103.3221578787,17.2222222222222,1.59565596868777,1.61708264133087,7.20250604055621,0.198190163341136,0.420448207626857,0.287955329481381,14.8125571472112,3.57E-05,3.78371762814593E-05,100.268517145867,0.305193741254137,0.779287510083729,0.000175741,,,0.8813791623362,0.984697045482379,,,,
mississippi,3/25/1964,26075.9979988267,0.897099356704196,171,4458.99565779937,1097.22645534898,11.1111111111111,1.53998907733591,1.23603171109183,7.51149780054276,0.282013906340208,0.454485561778717,0.413499422149278,15.0563852483999,3.82E-05,6.78751734037226E-05,179.869209519865,0.734721072793752,0.710473037992613,0.000222873,,,0.87114252310037,0.985542814212933,,,,
mississippi,4/26/1964,26019.3725960062,0.895151258209724,102,2653.97600479263,1103.3221578787,17.7777777777778,1.46480476165119,1.78801982727273,7.15788716551083,0.177028999183493,0.306933920978765,0.24755908538739,14.9649497104541,3.49E-05,4.16575385121999E-05,110.39247705733,0.295492897810034,0.763544922650197,0.000192394,,,0.872151283861244,0.985180098521433,,,,
mississippi,4/19/1965,25962.7471931857,0.893203159715253,128,3323.23164072777,1103.3221578787,16.6666666666667,1.69206606308837,1.49396531207856,7.12134845231825,0.209715730612257,0.456734207764383,0.314828015369779,14.8125571472112,3.49E-05,5.19865228488628E-05,137.764285549486,0.468963146546795,0.726856935199177,0.000234077,,,0.848258291749453,0.981895400314914,,,,
mississippi,4/16/1965,24462.1740184433,0.841578549611754,95,2323.90653175211,1103.3221578787,15,1.59565596868777,1.60909518398962,7.18469590359013,0.198190163341136,0.420448207626857,0.277673547603193,14.4163364827796,3.65E-05,3.85209397359856E-05,102.080490300362,0.293047835438354,0.781768227285334,0.000169691,,,0.887678141369931,0.985481322133546,,,,
mississippi,5/3/1965,24292.2978099818,0.835734254128339,152,3692.42926711723,1103.3221578787,17.7777777777778,1.55190552837933,1.6306795734683,7.19228670962024,0.195980292014119,0.406019176072964,0.286974099244297,14.4468149954282,3.65E-05,6.29024194132561E-05,166.691411445129,0.494557949353593,0.687599083660194,0.000358467,,,0.78060283285883,0.941854013787971,,,,
mississippi,5/20/1964,22848.3500380598,0.786057742519312,56,1279.50760213135,1100.27430661384,26.1111111111111,1.63721312119522,1.34398171524534,7.93157465841582,0.289182841803785,0.289182841803785,0.505826418180791,15.4526059128315,4.15E-05,2.37389986137451E-05,62.9083463264245,0.289344882891312,0.832610128485242,0.000170663,,,0.866285248986816,0.987494602223392,,,,
mississippi,4/9/1965,22055.5943985733,0.758784363596709,166,3661.22867016317,1103.3221578787,11.6666666666667,1.59565596868777,1.47350413451422,6.87532453585512,0.198190163341136,0.420448207626857,0.272859846864912,13.806766229808,3.49E-05,6.70688192459794E-05,177.732371001845,0.524366411142361,0.682839001415773,0.000289727,,,0.821270527608378,0.976111646443801,,,,
mississippi,4/22/1964,22027.281697163,0.757810314349473,40,881.09126788652,1097.22645534898,16.6666666666667,1.58000731117135,1.7366810020823,7.2376643629883,0.186347630026686,0.389219382842313,0.258785142010463,14.6296860713197,3.65E-05,1.62599287695318E-05,43.0888112392593,0.115282958238447,0.877273727188025,7.42989E-05,,,0.941840782600243,0.992169341985978,,,,
mississippi,5/10/1965,21206.2133562662,0.729562886179634,108,2290.27104247675,1100.27430661384,18.8888888888889,1.58000731117135,1.64338396103436,7.04057184718582,0.186347630026686,0.389219382842313,0.276398003207344,13.2276744894849,3.82E-05,4.35759589670955E-05,115.476291262803,0.315296022155768,0.758645696726802,0.000175667,,,0.87698795408206,0.98617505757798,,,,
mississippi,4/5/1965,21008.0244463946,0.722744541448983,190,3991.52464481497,1100.27430661384,10,1.55785440370062,1.32408742403276,6.33419552246328,0.18720322129059,0.387912404845653,0.262543206016048,12.9838463882963,3.15E-05,7.94388992254666E-05,210.513082947487,0.662099786826659,0.626145442941038,0.000531192,,,0.70583936773073,0.940712175359745,,,,
mississippi,5/14/1965,18488.1940208836,0.636054158444995,187,3457.29228190523,1097.22645534898,20,1.59565596868777,1.52458844453447,6.99348802339097,0.198190163341136,0.420448207626857,0.310860616723539,12.5266686985675,3.98E-05,7.86550897862581E-05,208.435987933584,0.614340947723657,0.644831485720081,0.000552391,,,0.692089527736729,0.937291404804933,,,,
mississippi,3/3/1965,18120.1289025506,0.623391518230929,121,2192.53559720862,1088.0829015544,7.22222222222222,1.54478161121065,1.22709477102289,6.47993447086647,0.211402525379093,0.423170898267151,0.291823938729915,12.8924108503505,3.32E-05,4.8774403899403E-05,129.252170333418,0.428721043829142,0.732094330289674,0.000207195,,,0.859122940167131,0.979302828264835,,,,
mississippi,3/24/1965,17412.3113672947,0.599040287050033,88,1532.28340032193,1085.03505028955,7.77777777777778,1.59234174092714,1.0869027932973,6.39512501012716,0.232463311560425,0.443154710307698,0.344950254530855,12.5571472112161,3.32E-05,3.70505820124113E-05,98.1840423328899,0.384958063123422,0.766872385227273,0.000257736,,,0.821641927977344,0.924835259644003,,,,
mississippi,3/10/1965,16930.9954433207,0.582481449847024,153,2590.44230282807,1085.03505028955,5.55555555555556,1.59976981213216,1.31351839645226,6.65642184990931,0.208397528329492,0.435656154601383,0.268913245037856,12.3742761353246,3.65E-05,6.33120587144838E-05,167.776955593382,0.466450716683263,0.700745197143359,0.000399543,,,0.783745790948418,0.90735157993326,,,,
mississippi,1/20/1965,16336.4287137057,0.562026415655072,199,3250.94931402743,1072.84364523011,6.11111111111111,1.56022340596267,1.23101702228754,6.39512501012716,0.205249008015057,0.432944356285082,0.27661695388263,12.5571472112161,3.32E-05,7.90412721604435E-05,209.459371225175,0.658558913735838,0.650654257813243,0.000283198,,,0.822950768209852,0.979212901296831,,,,
mississippi,2/17/1965,15175.6079558861,0.522090396518403,135,2048.70707404462,1066.7479427004,7.22222222222222,1.55818946391906,1.26347358468516,6.35201326658408,0.197289364894389,0.418645682823963,0.267946543649976,11.5208777811643,3.57E-05,5.39158605372082E-05,142.877030423602,0.404665783721543,0.718809522056434,0.000199607,,,0.857563667565783,0.979102623670075,,,,
mississippi,1/15/1965,14212.9761079381,0.488972722112385,183,2600.97462775267,1054.55653764096,7.77777777777778,1.56051522981313,0.925461307514942,5.46847371901932,0.199627809285406,0.428621991426537,0.322576296538615,11.4599207558671,2.66E-05,7.57168907828079E-05,200.649760574441,0.918213316320938,0.598916922820871,0.00047454,,,0.691584672166037,0.955798580738118,,,,
mississippi,6/16/1965,12202.7743078114,0.419815225558641,75,915.208073085855,1033.22157878696,25.5555555555556,1.55278821885216,1.40416214464973,6.36851367853097,0.178445647614564,0.358271622732145,0.318755694416324,9.57025297165498,4.32E-05,3.23471621443056E-05,85.7199796824098,0.238676901196888,0.810051972582617,0.000280018,,,0.826490566390772,0.932749584452129,,,,
mississippi,6/30/1964,11749.7710852476,0.404230437602868,36,422.991759068914,1042.36513258153,27.7777777777778,1.57079706597267,0.768549990930529,6.01931210825864,0.291251822604945,0.465968742006424,0.686623309386038,11.1246571167327,3.32E-05,1.51124263571364E-05,40.0479298464115,0.312546511993668,0.864444923426965,0.000103421,,,0.906022499315854,0.988491704001868,,,,
mississippi,2/3/1965,10702.2011330689,0.368190615455142,132,1412.69054956509,1014.93447119781,6.11111111111111,1.56244507664681,0.933299778069984,5.63380246948392,0.210101482817206,0.438204868906573,0.325890020096531,10.2712587625724,3.15E-05,5.36054150810431E-05,142.054349964764,0.554586342795048,0.690856413105976,0.000259852,,,0.80673115570164,0.969674766712115,,,,
mississippi,6/8/1964,10588.950327428,0.364294418466199,33,349.435360805124,1024.07802499238,24.4444444444444,1.73668154162671,0.711402973805705,5.71677899028581,0.283814237305422,0.478879920334214,0.671007223913727,10.5760438890582,3.15E-05,1.37741436317066E-05,36.5014806240225,0.293414281907949,0.870951949753424,9.02751E-05,,,0.91730782184874,0.991375746209999,,,,
mississippi,6/2/1965,10560.6376260177,0.363320369218963,83,876.532922959469,1008.83876866809,25,1.56327058913542,1.08603591060487,5.74091731931184,0.187484533734227,0.386834194597474,0.376594867988651,9.20451081987199,3.65E-05,3.48453583694797E-05,92.3401996791212,0.359522825621135,0.777729308953616,0.000238931,,,0.836180518802502,0.98454986215395,,,,
mississippi,7/8/1964,10504.0122231973,0.361372270724492,40,420.160488927892,1033.22157878696,28.8888888888889,1.57079706597267,0.622399916735092,5.41683447250604,0.291251822604945,0.465968742006424,0.772960669418967,10.6065224017068,2.82E-05,1.72474328246826E-05,45.7056969854089,0.47275131992643,0.830419926934647,0.000154683,,,0.842736628525241,0.980602666634364,,,,
mississippi,7/14/1965,9824.50738935163,0.337995088790832,91,894.030172430998,1002.74306613837,33.8888888888889,1.59565596868777,1.11144956289465,5.9712108007764,0.198190163341136,0.420448207626857,0.442456327225372,8.93020420603474,4.07E-05,4.21507929461151E-05,111.699601307205,0.458228133576786,0.766566296397637,0.000779527,,,0.647219126413005,0.881616718156237,,,,
mississippi,7/14/1964,7502.86587371234,0.258123050517494,19,142.554451600534,987.503809814081,28.3333333333333,1.57079706597267,0.494299795289186,4.82731920091052,0.291251822604945,0.465968742006424,0.861347639745,8.93020420603474,2.66E-05,1.15419560961789E-05,30.5861836548741,0.373745738401658,0.894271945721297,0.000673127,,,0.520937331167099,0.703714721735873,,,,
mississippi,6/22/1964,7446.24047089187,0.256174952023022,12,89.3548856507024,987.503809814081,29.4444444444444,1.57079706597267,0.538340157865697,5.03777991334963,0.291251822604945,0.465968742006424,0.835884074419619,9.17403230722341,2.82E-05,5.50327709106777E-06,14.5836842913296,0.163124172962478,0.932588203133734,7.76174E-05,,,0.918637554052812,0.986023331550905,,,,
mississippi,7/22/1964,6936.61184550764,0.238642065572777,10,69.3661184550764,978.360256019506,28.8888888888889,1.57079706597267,0.413461883221184,4.41497797033152,0.291251822604945,0.465968742006424,0.94836260297027,8.56446205425175,2.32E-05,5.2079996702029E-06,13.8011991260377,0.212891039806118,0.930687232721505,0.000131439,,,0.816049835900693,0.890678554535693,,,,
mississippi,7/30/1964,6540.23402576434,0.225005376111476,11,71.9425742834077,972.26455348979,29.4444444444444,1.57079706597267,0.475742465090616,4.7358371605983,0.291251822604945,0.465968742006424,0.889177532334749,8.59494056690033,2.66E-05,5.24435140837858E-06,13.8975312322032,0.175306746014975,0.933281709183259,9.4351E-05,,,0.889183634042448,0.979150837211891,,,,
mississippi,10/9/1964,6455.29592153364,0.222083228369768,27,174.292989881408,938.738189576349,20.5555555555556,1.58074706721473,0.412271247652459,4.48512322986528,0.301448245567668,0.493274225780415,0.877790820502887,8.838768668089,2.32E-05,1.01915552173103E-05,27.0076213258723,0.385605759327728,0.873164258257818,0.000148085,,,0.837254121455754,0.974945481190038,,,,
mississippi,9/8/1965,5492.66407358564,0.18896555396375,30,164.779922207569,914.355379457482,31.6666666666667,1.59565596868777,0.781433928029334,4.97726483056091,0.195855730818433,0.409869145342607,0.509315876550278,6.91862237122828,3.65E-05,1.40963934544755E-05,37.3554426543601,0.19669909557435,0.880980224674257,0.000179439,,,0.858926174959545,0.980605537929378,,,,
mississippi,8/25/1965,5124.59895525258,0.176302913749685,54,276.728343583639,908.259676927766,33.8888888888889,1.59565596868777,0.73534004883564,4.85692764142,0.198190163341136,0.420448207626857,0.543965279093095,6.73575129533679,3.57E-05,2.03816939264775E-05,54.0114889051654,0.310558370451159,0.836138682940285,0.00024209,,,0.819237924586862,0.982518337875282,,,,
mississippi,11/12/1964,4331.84331576599,0.149029534827081,9,38.9865898418939,896.068271868333,17.2222222222222,1.52171716837539,0.321915412737673,3.99398786214664,0.306139070584242,0.474398257576745,0.959442074503557,7.52819262419994,2.16E-05,5.28595978382824E-06,14.0077934271448,0.234795010219377,0.928729881907509,0.000187718,,,0.743380607363876,0.773168705833332,,,,
niobrara,5/11/1950,16.06,1.23169826731545,,,21.9,11.6666666666667,1.62960540227401,2.18726704626908,,0.28927755932068,,0.282507122965679,0.58,0.0018,0.000348533393101,923.613491717947,0.090257902297256,0.939450598980967,0.001112675,1.00977332793082,0.984334738721129,0.990242186989681,0.995017694895279,1040,,,
niobrara,4/27/1951,12.88,0.98781280716208,,,21.6,14.4444444444444,1.77220456065894,1.74772082138192,,0.309431571326357,,0.349504631640416,0.528,0.00169,0.000302184012348,800.78763272277,0.103114955428158,0.939868718927944,0.001013764,1.00948832022211,0.984070385993759,0.98926824024798,0.994986505795603,874,,,
niobrara,3/3/1950,11.36,0.871238624950406,,,21.3,5,2.40312395225093,1.7154989686869,,0.294286673477229,,0.288060675985303,0.49,0.0017,0.000324096612862,858.856024084112,0.090613622050685,0.940251409678746,0.001036505,1.00961912411008,0.985750495328986,0.991485051048605,0.994796658376052,1060,,,
niobrara,8/30/1950,9.74,0.746995088645858,,,21.3,15.5555555555556,1.62379290816147,1.58303937275379,,0.253880628126069,,0.316033207768476,0.467,0.00142,0.000259671406788,688.129227988394,0.095356971568612,0.934031603957012,0.001650949,1.01856552781341,0.964600726832628,0.975467631102441,0.991989281725783,960,,,
niobrara,9/20/1950,9.43,0.723220090957951,,,21,16.1111111111111,1.98011101615458,1.44517784490372,,0.281227839090847,,0.364080290253751,0.479,0.0014,0.000286945898124,760.4066300286,0.123126943353986,0.920856158523609,0.001852703,1.02327552004007,0.956148271210683,0.967937352999748,0.996440354501526,720,,,
niobrara,7/4/1952,7.79,0.597442683834829,,,21.3,19.4444444444444,1.67034106101707,1.22329937409637,,0.312522918759355,,0.454710676803839,0.489,0.00129,0.000197653091089,523.780691385675,0.114956358027398,0.940607978738872,0.002324796,1.03373873538672,0.937757057585191,0.958567480145105,0.983713221486575,462,,,
niobrara,6/7/1950,7.65,0.586705588104807,,,21.3,18.3333333333333,1.83921822660927,1.31335416971221,,0.281306104609621,,0.394664030163098,0.48,0.00127,0.000246998049929,654.544832313051,0.126648862689381,0.929823993947558,0.004627781,1.06400492724383,0.866507733181406,0.899965025655252,0.961064350667824,421,,,
niobrara,8/16/1952,7.53,0.577502363193359,,,21.3,20,2.07294614454604,1.17997818928664,,0.293729106640077,,0.443519450140515,0.493,0.00116,0.000156360377362,414.355000009939,0.098642787220618,0.945686952302012,0.001430791,1.02357577615737,0.959244964890613,0.973877831254938,0.991084344055274,394,,,
niobrara,9/26/1952,6.65,0.510012047176074,,,21.2,11.1111111111111,1.58149306863467,1.08417885891618,,0.298239955415375,,0.40818175730125,0.468,0.00114,0.000118405371633,313.774234828195,0.069952636755129,0.954930084072956,0.000521002,1.00985360633191,0.985899397800247,0.990620788460616,0.998440900309065,346,,,
niobrara,6/19/1952,6.63,0.508478176357499,,,21.3,16.6666666666667,1.59837453721102,1.26788248558112,,0.28322097132395,,0.394678534296121,0.474,0.00125,0.000210200014283,557.030037850856,0.109509092281213,0.931787041073819,0.002502204,1.04220759593065,0.931433427146078,0.956690259503836,0.98777154553369,458,,,
red,1/24/1962,1537.37968657577,0.521297341401272,499,767.152463601311,182.871075891496,8.88888888888889,1.83352951832348,1.66247476881661,7.37646000095488,0.202203174334321,0.449687452794202,0.248222046857568,7.37580006095703,7.52E-05,0.000202304309158,536.106419269247,0.667771139725482,0.676585614710877,0.000482196,,,0.880785877877224,0.996761282464245,,,,
red,2/21/1962,1296.72172458877,0.439694626817279,267,346.224700465203,177.689728741237,15.5555555555556,1.51829178247475,1.91954925975996,7.10347163044316,0.162401145247278,0.276519771834214,0.209334263211132,7.05577567814691,7.29E-05,0.000108123429467,286.527088087207,0.310479265340304,0.761700043237879,0.000252085,,,0.921769332256712,0.999212394126625,,,,
red,2/1/1961,1115.52043556327,0.378252582895214,262,292.266354117576,175.251447729351,7.77777777777778,1.82194302371493,1.38792948917081,6.95322684864056,0.215205041961143,0.442259950280258,0.283177874512316,6.40048765620238,7.7E-05,0.000105593716831,279.823349602652,0.388335120702747,0.782004459660815,0.000235919,,,0.934639707836379,0.998067213773944,,,,
red,3/21/1962,1019.25725076847,0.345611497061617,148,150.850073113733,173.11795184395,13.8888888888889,2.21211531507664,1.84962731831409,6.77136322694584,0.153149307935562,0.739327619097903,0.194200186273735,7.0710149344712,6.61E-05,6.04411280116092E-05,160.168989230764,0.177574558524193,0.817131502310512,0.000167112,,,0.9368614925507,0.99815252478554,,,,
red,9/20/1961,925.825336114693,0.313930443164302,178,164.796909828415,170.374885705578,24.4444444444444,1.44964355461987,2.28806713989611,6.72879581213293,0.122251158601622,0.220015636703274,0.166002956723088,5.79091740323072,7.97E-05,7.47336396678965E-05,198.044145119926,0.155658784837499,0.79678566125457,0.00025018,,,0.912744149848879,0.998362667737466,,,,
red,6/27/1962,863.537393012175,0.292809740566092,110,94.9891132313393,170.374885705578,29.4444444444444,1.85447686770641,2.13287660606971,6.55325386651178,0.124392816846315,0.406126198178118,0.189676765972998,5.82139591587931,7.52E-05,4.71345078560028E-05,124.906445818408,0.11888724755127,0.838856974555878,0.000198615,,,0.928688130416092,0.998040219431784,,,,
red,12/13/1962,736.130236666116,0.24960830343339,318,234.089415259825,165.498323681804,6.66666666666667,1.58142776707698,1.55307537686735,6.20107621594056,0.152963795951047,0.300025679894526,0.182226433065797,5.15086863761048,7.61E-05,0.000129378868232,342.854000813794,0.309806171773166,0.737679451086574,0.000322716,,,0.903352505722883,0.997375219916631,,,,
red,6/13/1962,594.56672961494,0.201606706619276,117,69.564307364948,168.546174946663,27.7777777777778,1.8209387295106,1.49231596458508,6.27403256353927,0.162959543825134,0.449670072758151,0.293591080592177,5.27278268820482,7.61E-05,4.96546273701827E-05,131.584762530984,0.19156577800281,0.829533438688907,0.000227982,,,0.911588022332061,0.9979244820586,,,,
red,3/13/1963,535.110056653446,0.181446035957349,203,108.62734150065,166.107893934776,20,1.45597941570031,1.45428562323081,5.54230728759247,0.130490393231004,0.223323859964502,0.20623179854333,4.11459920755867,7.61E-05,9.04784790014494E-05,239.767969353841,0.245197627515556,0.742238750080453,0.00048624,,,0.835141021181054,0.990467721179823,,,,
red,8/9/1961,461.497032986835,0.15648520561401,131,60.4561113212753,164.888753428833,28.3333333333333,1.51539316426359,1.87473933374406,5.75781884944971,0.109250177511045,0.215493205311744,0.172982170165911,4.38890582139592,7.7E-05,5.79545019433372E-05,153.579430149843,0.130196045675883,0.801049305912254,0.000370473,,,0.868780074249255,0.993204524732175,,,,
red,5/16/1962,702.154994973834,0.238087920198003,54,37.916369728587,169.155745199634,25,1.89090326102757,1.40838423291613,6.57602695006903,0.189693767762659,0.473950080275124,0.336525384826285,6.15665955501371,7.16E-05,4.11479165424803E-05,109.041978837573,0.193398302363939,0.824826075306057,0.000289635,,,0.864310259154841,0.961357025365146,,,,
red,1/24/1963,421.859251012505,0.143044758506058,113,47.6700953644131,159.402621152088,2.77777777777778,1.51829178247475,1.08004823027353,5.32834816032577,0.162401145247278,0.276519771834214,0.213011606195532,3.74885705577568,7.72E-05,5.32535526018904E-05,141.12191439501,0.14693814475838,0.837378210352284,0.000282041,,,0.912362267817896,0.989018342323739,,,,
red,7/1/1959,407.702900307388,0.138244598824647,76,30.9854204233615,162.14568729046,30.5555555555556,1.33715880071854,1.09496795259151,5.55009724207833,0.17379882046975,0.244124039757529,0.379813165077199,4.17555623285584,7.52E-05,4.06001255664265E-05,107.59033275103,0.205059337685055,0.837221661762651,0.000913136,,,0.707327663535807,0.852541080110883,,,,
red,7/11/1962,396.377819743293,0.134404471079518,55,21.8007800858811,162.755257543432,33.8888888888889,1.4773375803889,1.91818511118323,5.70523492746511,0.104834347704613,0.210328510995822,0.179133727706825,4.38890582139592,7.56E-05,2.89888368007907E-05,76.8204175220954,0.068688867698551,0.878670268347179,0.000595588,,,0.812919122565683,0.971330199297149,,,,
red,10/18/1961,362.402578051011,0.12288408784413,107,38.7770758514582,156.964340140201,20.5555555555556,1.43851110009468,1.59391852444434,5.32144167892619,0.109758848974952,0.213015286614248,0.165744558188596,3.74885705577568,7.7E-05,4.70599328689092E-05,124.708822102609,0.101297763399251,0.83395376138179,0.000281628,,,0.9015951376878,0.994801494956032,,,,
red,6/15/1960,331.258606499752,0.112323736545026,18.1,5.99578077764552,160.316976531545,31.1111111111111,1.76699925759093,1.423681287952,5.97694136671832,0.155021616913234,0.396080490522138,0.299651592698049,4.4193843340445,8.24E-05,7.5795748926083E-06,20.085873465412,0.027563491365828,0.960791890874017,3.43152E-05,,,0.988248747276554,0.999725869266054,,,,
red,10/19/1960,278.03072784851,0.094275136142919,70,19.4621509493957,140.505943309966,23.3333333333333,1.46877170042735,1.53333342600458,5.29976565531148,0.113168035777288,0.219627606506741,0.182838273052481,3.71837854312709,7.7E-05,3.29404153524045E-05,87.292100683872,0.078217774761884,0.870076933296914,0.000439538,,,0.858929560645347,0.982314558072723,,,,
red,6/29/1960,274.916330693384,0.093219101013008,42,11.5464858891221,160.012191405059,32.2222222222222,1.74700068405367,1.03215413659704,5.39188305937149,0.174013691442411,0.408440185363901,0.399303912249716,3.71837854312709,7.97E-05,1.58509221321838E-05,42.0049436502871,0.079414494606607,0.921867360147235,9.82314E-05,,,0.956293240213311,0.998529044028382,,,,
red,8/10/1960,263.024996101085,0.089186966880623,30,7.89074988303256,150.563852483999,32.2222222222222,1.38154288117514,1.80501012894363,5.37761284423384,0.098979776752165,0.193684840556672,0.16866219757202,3.65742151782993,8.06E-05,1.13248228706085E-05,30.0107806071125,0.023698132909066,0.942203148505316,4.01861E-05,,,0.9787520555257,0.999920987407793,,,,
red,7/28/1960,255.663693734424,0.086690883846289,49,12.5275209929868,149.344711978055,35,1.56062983350105,1.59928838941368,5.28677393738763,0.107969662736632,0.237405247447203,0.205418278303881,3.65742151782993,7.79E-05,1.84906878647142E-05,49.0003228414926,0.048758989291708,0.908985005561937,0.000112741,,,0.948876984963404,0.998595700351923,,,,
red,2/13/1963,253.96493164981,0.08611486468452,48,12.1903167191909,146.296860713197,5.55555555555556,1.56240222583768,0.865280337808516,4.86452440467031,0.168954975746603,0.331158640352652,0.266007505020976,3.16976531545261,7.61E-05,1.81161030596721E-05,48.007673108131,0.063324827537533,0.926492338290423,6.33539E-05,,,0.975688943433219,0.998971416067912,,,,
red,9/7/1960,242.922978099818,0.082370740133019,41,9.95984210209256,146.296860713197,27.7777777777778,1.51143251979655,1.45588633162232,5.17892609773053,0.113814870135833,0.113814870135833,0.205061817828484,3.55074672355989,7.7E-05,1.54660614484635E-05,40.9850628384283,0.041188294484013,0.923740964274197,8.30575E-05,,,0.963470008104618,0.999280159106267,,,,
red,12/30/1964,229.332881422905,0.077762586838864,41,9.40264813833913,145.077720207254,14.4444444444444,1.69224324187848,0.983043449715918,4.96327844134451,0.154814492892018,0.365209963399732,0.273206513804346,3.26120085339835,7.7E-05,1.54711516200239E-05,40.9985517930633,0.054893758423963,0.930106848651909,6.84682E-05,,,0.970912759435326,0.999037138979019,,,,
red,2/27/1963,223.670341140858,0.075842522966299,29,6.4864398930849,130.448034135934,7.77777777777778,1.5685876794796,0.844932214886734,4.90525829859366,0.175933661765633,0.363007450988748,0.294989562611791,3.38311490399268,7.25E-05,1.09437417226361E-05,29.0009155649856,0.044528132194439,0.948381965738875,4.46606E-05,,,0.983826763075978,0.999343958668703,,,,
red,1/14/1959,206.682720294717,0.070082331348606,36,7.44057793060982,138.982017677537,12.2222222222222,1.43265200514275,1.48794190229866,5.11531799674893,0.108644150457597,0.211909124596493,0.142513134171389,3.50502895458702,7.61E-05,1.35841880741749E-05,35.9980983965635,0.025439227564051,0.936613482501246,4.38606E-05,,,0.981059875430345,0.999318010387485,,,,
red,11/5/1958,206.682720294717,0.070082331348606,8,1.65346176235774,159.402621152088,17.2222222222222,1.46868679068826,1.54017853034787,5.14547735533487,0.106200686905941,0.214855278409131,0.150617706867658,3.50502895458702,7.7E-05,3.01942651301576E-06,8.00148025949177,0.005906222044751,0.982039840602173,3.53565E-05,,,0.987093746104053,0.998388954433838,,,,
red,9/6/1961,199.604544942159,0.0676822515079,26,5.18971816849612,139.896373056995,29.4444444444444,1.41496783538467,1.57193483764181,5.02375369506328,0.099190296089957,0.198425131496025,0.172779171250565,3.50502895458702,7.34E-05,9.81133533282418E-06,26.0000386319841,0.023095291385106,0.94227182825431,0.000129053,,,0.939855725693162,0.992365601638869,,,,
red,6/5/1963,190.261353476781,0.064514146118169,26,4.9467951903963,155.745199634258,29.4444444444444,1.44130296687373,0.939028593285235,4.67544922109946,0.143818555001203,0.227773472887755,0.334727194327646,2.99908564462054,7.43E-05,9.81086712016113E-06,25.998797868427,0.044198708277966,0.942797648859354,9.40467E-05,,,0.954122085891329,0.996750218239631,,,,
riogrande,5/27/1958,285.958284243376,2.38298570202813,2067.2,591.132965187907,83.2063395306309,23.3333333333333,1.73195968532762,2.4102964098499,,0.294286673477229,0.545253866332629,0.369477929360713,1.46296860713197,0.0008,0.000810289896139,2147.26822476914,0.374230291259318,0.775518318900323,0.004469818,,,0.852767613886004,0.972049220264203,,,,0.845871134061452
riogrande,5/21/1958,245.754248240842,2.04795206867368,2108,518.049955291695,82.2919841511734,19.4444444444444,1.54495821003017,1.62659521316896,,0.36872216799292,0.732042847972813,0.512334381343414,1.25266686985675,0.00079,0.000847672743293,2246.33276972572,0.549736570274118,0.772789688945816,0.004469777,,,0.859602377442093,0.966288943004606,,,,0.830220203181489
riogrande,5/13/1958,235.561675733157,1.96301396444298,3175.8,748.096769793361,82.5967692776593,15.5555555555556,1.81784333493737,2.21685436600094,,0.29730177875068,0.707106781186548,0.347770321352283,1.35934166412679,0.0008,0.001243529112899,3295.35214918206,0.540578149004709,0.71503051122683,0.005651451,,,0.8341253552728,0.963960336024697,,,,0.764921579211797
riogrande,6/4/1958,231.03164350752,1.925263695896,1831.8,423.203764577074,82.9015544041451,19.4444444444444,1.49955591181655,2.21399454255557,,0.300539182863176,0.463494781270846,0.372999175550524,1.32276744894849,0.00083,0.000731556597992,1938.62498467917,0.328759045686282,0.795274111155793,0.004290415,,,0.861724535363205,0.971709154416169,,,,0.849113737234575
riogrande,5/8/1958,194.225131674214,1.61854276395178,2431,472.161295100014,82.2919841511734,14.4444444444444,1.83275620448741,1.69060507921036,,0.321666224502358,0.948077514339171,0.419202298352248,1.12160926546785,0.0008,0.00099792122716,2644.49125197491,0.52291359000014,0.742405803506827,0.005352604,,,0.831070829587338,0.973863671924319,,,,0.779029271003172
riogrande,5/12/1952,183.749432152427,1.53124526793689,2085.6,383.227815697101,82.9015544041451,16.6666666666667,1.75724866632593,1.4608713788449,,0.385552706351985,0.886435126281122,0.539888809265655,1.10637000914355,0.00084,0.000863045724455,2287.07116980534,0.554700867283026,0.777756686952135,0.005037934,,,0.850256246284009,0.961767437174693,,,,0.811611570336478
riogrande,6/17/1952,173.839986658844,1.44866655549037,1512.4,262.915595822836,82.9015544041451,21.1111111111111,1.6406598976132,3.95762965379114,,0.146822284175111,0.240887021517288,0.145800619670907,1.15513562938129,0.00083,0.000671001339263,1778.15354904711,0.117870374776581,0.802640073263209,0.008000784,,,0.736719045476886,0.943011789357761,,,,0.832947602091705
riogrande,6/25/1958,171.008716517821,1.42507263764851,3354.2,573.597436944075,83.2063395306309,22.7777777777778,1.53348093399955,1.41376501503038,,0.355386968636106,0.690956439983888,0.556768146697402,1.03626943005181,0.0008,0.001266139630437,3355.27002065768,0.881182769373082,0.760540771162854,0.084483579,,,0.224982997906214,0.628552104544615,,,,0.787963681934263
