timestep,time,crateridx,diameter,ref_elev,location_x,location_y,p_SLR,p_f_bedload,p_crater_accumulation_duration,p_crater_accumulation_number,p_crater_size,log_ID,distance_inlet,interbedded,rim_frac,ejecta_frac,rim_frac_sfc,rim_degree_cov,rim_degree_consec,rim_degree_consec_aboveref,rim_degree_consec_top
1956,20864000.0,73,220.8,-5.7,970.0,130.0,1e-08,0.8,1.0,250.0,-2.0,0,5010.249494785664,False,1.0,0.975177304964539,0.6513761467889908,1.0,360.0,360.0,
1980,21120000.0,74,105.4,-4.7,10570.0,1870.0,1e-08,0.8,1.0,250.0,-2.0,0,4926.682453741057,False,0.6666666666666666,0.8845029239766082,0.0,0.6666666666666666,240.0,240.0,
2009,21429333.3,75,227.0,-6.0,10770.0,990.0,1e-08,0.8,1.0,250.0,-2.0,0,4875.674312338756,False,1.0,0.9875145180023229,1.0,1.0,360.0,360.0,
2020,21546666.7,76,286.8,-5.2,2810.0,4150.0,1e-08,0.8,1.0,250.0,-2.0,0,5158.856462434286,False,0.8723404255319149,0.9333090379008746,0.010638297872340425,0.8863636363636364,319.09090909090907,319.09090909090907,
2045,21813333.3,77,277.4,-6.0,11950.0,670.0,1e-08,0.8,1.0,250.0,-2.0,0,5999.083263299485,False,1.0,0.9506604506604507,0.912621359223301,0.6190476190476191,222.85714285714286,222.85714285714286,
2102,22421333.3,78,214.1,-6.0,850.0,2110.0,1e-08,0.8,1.0,250.0,-2.0,0,5517.046311206749,False,1.0,0.9892297650130548,0.9444444444444444,1.0,360.0,360.0,
2130,22720000.0,79,46.2,-5.2,6610.0,290.0,1e-08,0.8,1.0,250.0,-2.0,0,664.0783086353597,False,0.875,0.22794117647058823,0.25,,315.0,180.0,
2143,22858666.7,80,193.2,-5.9,1750.0,310.0,1e-08,0.8,1.0,250.0,-2.0,0,4236.248340218029,False,1.0,0.977645305514158,0.36904761904761907,1.0,360.0,360.0,
2203,23498666.7,81,213.9,-5.7,10530.0,5710.0,1e-08,0.8,1.0,250.0,-2.0,0,7238.742984800607,False,1.0,0.9581554227156277,0.8611111111111112,1.0,360.0,360.0,
2221,23690666.7,82,284.6,-5.9,6190.0,2450.0,1e-08,0.8,1.0,250.0,-2.0,0,2379.285607067802,False,0.9893617021276596,0.7672094744633605,0.031914893617021274,1.0,360.0,360.0,
2233,23818666.7,83,124.4,-6.0,4450.0,5630.0,1e-08,0.8,1.0,250.0,-2.0,0,5757.030484546699,False,1.0,0.9709302325581395,0.025,1.0,360.0,360.0,
2259,24096000.0,84,212.5,-6.0,8350.0,2610.0,1e-08,0.8,1.0,250.0,-2.0,0,3466.66987179339,False,0.6944444444444444,0.9523968042609854,0.018518518518518517,0.84375,303.75,303.75,
2275,24266666.7,85,41.2,-6.0,6610.0,4890.0,1e-08,0.8,1.0,250.0,-2.0,0,4851.082353454743,False,1.0,1.0,1.0,,360.0,288.0,
2315,24693333.3,86,150.3,-5.2,4530.0,2830.0,1e-08,0.8,1.0,250.0,-2.0,0,3108.8583113419627,False,1.0,0.8846153846153846,0.0,1.0,360.0,360.0,
2324,24789333.3,87,235.0,-4.3,11670.0,1430.0,1e-08,0.8,1.0,250.0,-2.0,0,5847.956908185969,False,0.8333333333333334,0.9015761821366024,0.015151515151515152,0.8571428571428571,308.5714285714286,298.28571428571433,
2334,24896000.0,88,271.0,-5.5,11370.0,3310.0,1e-08,0.8,1.0,250.0,-2.0,0,6283.709095749102,False,1.0,0.9395064424546844,0.2558139534883721,1.0,360.0,360.0,
2339,24949333.3,89,162.6,-4.7,1170.0,5530.0,1e-08,0.8,1.0,250.0,-2.0,0,7269.016439656743,False,1.0,0.8788907753254103,0.44642857142857145,1.0,360.0,360.0,
2383,25418666.7,90,221.6,-6.0,2570.0,2770.0,1e-08,0.8,1.0,250.0,-2.0,0,4343.293681067399,False,1.0,0.9782475490196079,0.8790322580645161,1.0,360.0,360.0,
2395,25546666.7,91,293.7,-2.7,11450.0,3670.0,1e-08,0.8,1.0,250.0,-2.0,0,6542.858702432753,False,1.0,0.9259408331656269,1.0,1.0,360.0,360.0,
2405,25653333.3,92,144.6,-5.8,7230.0,5010.0,1e-08,0.8,1.0,250.0,-2.0,0,5086.00039323632,False,0.8863636363636364,0.9585714285714285,0.0,0.9523809523809523,342.85714285714283,342.85714285714283,
2413,25738666.7,93,127.3,-45.2,6150.0,2430.0,1e-08,0.8,1.0,250.0,-2.0,0,2356.1409125941514,False,0.45454545454545453,0.8735955056179775,0.9318181818181818,0.5,180.0,180.0,
2465,26293333.3,94,151.0,-0.9,7770.0,1330.0,1e-08,0.8,1.0,250.0,-2.0,0,2183.2544515012446,True,1.0,0.4953947368421053,0.28846153846153844,1.0,360.0,360.0,
2510,26773333.3,95,198.6,-6.0,6650.0,4290.0,1e-08,0.8,1.0,250.0,-2.0,0,4262.980178232125,False,0.8928571428571429,0.9680432645034415,0.023809523809523808,0.9666666666666667,348.0,348.0,
2513,26805333.3,96,214.5,-4.2,1830.0,570.0,1e-08,0.8,1.0,250.0,-2.0,0,4178.827586775985,False,1.0,0.9513008672448299,1.0,1.0,360.0,360.0,
2517,26848000.0,97,146.6,-5.9,6070.0,4190.0,1e-08,0.8,1.0,250.0,-2.0,0,4110.985283359696,False,1.0,0.9417134831460674,0.0,1.0,360.0,360.0,
2522,26901333.3,98,279.5,-5.1,2090.0,4670.0,1e-08,0.8,1.0,250.0,-2.0,0,6016.660203135955,False,1.0,0.9036838066001535,0.15,1.0,360.0,360.0,
2553,27232000.0,99,110.0,-2.3,1370.0,4790.0,1e-08,0.8,1.0,250.0,-2.0,0,6590.614538872684,False,0.9166666666666666,0.7965686274509803,0.0,1.0,360.0,360.0,
2569,27402666.7,100,220.6,-5.3,730.0,450.0,1e-08,0.8,1.0,250.0,-2.0,0,5263.021945612615,False,1.0,0.9516407599309153,1.0,1.0,360.0,360.0,
2595,27680000.0,101,270.2,-5.9,4150.0,4530.0,1e-08,0.8,1.0,250.0,-2.0,0,4811.590173736745,False,0.9944444444444445,0.9463554463554463,0.6944444444444444,1.0,360.0,360.0,
2598,27712000.0,102,69.8,-1.2,9530.0,4670.0,1e-08,0.8,1.0,250.0,-2.0,0,5802.637331420946,False,1.0,0.8780487804878049,0.0,0.8888888888888888,320.0,320.0,
2634,28096000.0,103,260.7,-4.3,2490.0,3790.0,1e-08,0.8,1.0,250.0,-2.0,0,5093.544934522518,False,1.0,0.8770888302550571,0.5460526315789473,1.0,359.99999999999994,359.99999999999994,
2699,28789333.3,104,17.3,-4.6,7450.0,4170.0,1e-08,0.8,1.0,250.0,-2.0,0,4346.147719532782,True,1.0,1.0,0.0,,360.0,360.0,
2755,29386666.7,105,128.9,-5.9,5090.0,2190.0,1e-08,0.8,1.0,250.0,-2.0,0,2290.021833957048,False,0.8181818181818182,0.7491039426523297,0.0,0.8421052631578947,284.2105263157895,284.2105263157895,
2756,29397333.3,106,41.8,-5.4,6650.0,3290.0,1e-08,0.8,1.0,250.0,-2.0,0,3279.1767259481458,False,1.0,0.8303571428571429,0.25,,360.0,288.0,
2785,29706666.7,107,200.2,2.1,5070.0,1290.0,1e-08,0.8,1.0,250.0,-2.0,0,1514.0013210033867,True,1.0,0.5829613095238095,0.075,1.0,360.0,360.0,
2801,29877333.3,108,17.6,-6.0,7570.0,5650.0,1e-08,0.8,1.0,250.0,-2.0,0,5792.495144581479,False,1.0,1.0,0.125,,360.0,360.0,
2835,30240000.0,109,115.5,-4.7,4510.0,5470.0,1e-08,0.8,1.0,250.0,-2.0,0,5586.859582985776,False,1.0,0.9788888888888889,1.0,1.0,360.0,360.0,
2858,30485333.3,110,204.7,-1.4,8190.0,310.0,1e-08,0.8,1.0,250.0,-2.0,0,2221.9360926903364,True,0.93,0.7791273054430949,0.2,0.967741935483871,348.38709677419354,348.38709677419354,
2866,30570666.7,111,13.4,1.4,9790.0,2610.0,1e-08,0.8,1.0,250.0,-2.0,0,4573.510686551415,False,1.0,1.0,0.0,,360.0,240.0,
2889,30816000.0,112,145.6,-5.4,7850.0,2650.0,1e-08,0.8,1.0,250.0,-2.0,0,3178.3328963467625,False,1.0,0.6903735632183908,0.19230769230769232,1.0,360.0,360.0,
2925,31200000.0,113,155.0,13.5,2250.0,930.0,1e-08,0.8,1.0,250.0,-2.0,0,3825.624132086162,False,0.7666666666666667,0.8916040100250626,0.5666666666666667,0.8260869565217391,187.82608695652175,187.82608695652175,
2974,31722666.7,114,273.2,-2.3,2730.0,5630.0,1e-08,0.8,1.0,250.0,-2.0,0,6431.562796086189,False,0.9534883720930233,0.9643799472295514,1.0,1.0,360.0,360.0,
2996,31957333.3,115,105.6,3.8,4330.0,4630.0,1e-08,0.8,1.0,250.0,-2.0,0,4839.938016132025,False,0.7916666666666666,0.8262032085561497,1.0,0.8666666666666667,312.0,312.0,
2999,31989333.3,116,60.7,-3.1,8250.0,2830.0,1e-08,0.8,1.0,250.0,-2.0,0,3565.8659537340995,True,1.0,0.8669354838709677,0.125,1.0,360.0,360.0,
3048,32512000.0,117,158.7,-4.9,10430.0,1350.0,1e-08,0.8,1.0,250.0,-2.0,0,4627.677603290877,False,1.0,0.9109263657957245,0.0,1.0,360.0,360.0,
3077,32821333.3,118,149.0,8.0,11550.0,1210.0,1e-08,0.8,1.0,250.0,-2.0,0,5683.467251599151,False,0.8653846153846154,0.8848238482384824,0.0,0.9090909090909091,327.27272727272725,310.9090909090909,
3083,32885333.3,119,274.2,-4.1,7690.0,2210.0,1e-08,0.8,1.0,250.0,-2.0,0,2731.483113621609,True,0.9593023255813954,0.5111376292760541,0.0755813953488372,1.0,360.0,360.0,
3084,32896000.0,120,209.7,-4.8,4650.0,4930.0,1e-08,0.8,1.0,250.0,-2.0,0,5029.055577342529,False,1.0,0.9335142469470827,1.0,1.0,360.0,360.0,
3123,33312000.0,121,280.1,-0.7,7030.0,410.0,1e-08,0.8,1.0,250.0,-2.0,0,1100.6361796706485,True,0.9833333333333333,0.568889970788705,0.08888888888888889,1.0,360.0,360.0,
3138,33472000.0,122,275.2,3.3,5070.0,670.0,1e-08,0.8,1.0,250.0,-2.0,0,1084.527546906947,True,0.8313953488372093,0.6021170610211706,0.040697674418604654,0.9285714285714286,334.2857142857143,334.2857142857143,
3193,34058666.7,123,45.8,-4.5,11790.0,3970.0,1e-08,0.8,1.0,250.0,-2.0,0,6992.009725393694,False,1.0,0.9558823529411765,1.0,,360.0,300.0,
3197,34101333.3,124,148.2,9.1,5390.0,1050.0,1e-08,0.8,1.0,250.0,-2.0,0,1135.3413583587978,True,0.28846153846153844,0.31842818428184283,0.038461538461538464,0.45454545454545453,98.18181818181819,49.09090909090909,
3201,34144000.0,125,233.3,-2.7,11170.0,170.0,1e-08,0.8,1.0,250.0,-2.0,0,5190.780288164777,False,1.0,0.9995640802092415,1.0,1.0,360.0,360.0,
3248,34645333.3,126,89.4,-5.1,6730.0,3310.0,1e-08,0.8,1.0,250.0,-2.0,0,3315.9312417479346,False,0.8125,0.7575187969924813,0.0,0.6923076923076923,166.15384615384616,166.15384615384616,
3378,36032000.0,127,53.0,-5.9,2130.0,1910.0,1e-08,0.8,1.0,250.0,-2.0,0,4262.79251195739,False,1.0,0.9891304347826086,1.0,,360.0,300.0,
3416,36437333.3,128,156.2,-4.3,4330.0,2810.0,1e-08,0.8,1.0,250.0,-2.0,0,3189.890280244761,True,1.0,0.9266503667481663,0.03333333333333333,1.0,360.0,360.0,
3447,36768000.0,129,154.6,-32.4,1230.0,5110.0,1e-08,0.8,1.0,250.0,-2.0,0,6918.3379506930705,False,0.23333333333333334,0.827455919395466,0.0,0.30434782608695654,62.608695652173914,62.608695652173914,
3454,36842666.7,130,200.5,1.0,5150.0,330.0,1e-08,0.8,1.0,250.0,-2.0,0,866.8333173107734,True,1.0,0.7312556458897922,0.0875,1.0,360.0,360.0,
3470,37013333.3,131,115.0,-0.4,8330.0,1790.0,1e-08,0.8,1.0,250.0,-2.0,0,2906.303494131334,True,1.0,0.8957399103139013,0.7142857142857143,1.0,360.0,360.0,
3474,37056000.0,132,61.4,-4.6,11090.0,4190.0,1e-08,0.8,1.0,250.0,-2.0,0,6557.758763480097,False,1.0,0.967741935483871,1.0,1.0,360.0,360.0,
3487,37194666.7,133,126.0,-3.8,4510.0,630.0,1e-08,0.8,1.0,250.0,-2.0,0,1569.5222202950808,True,0.5,0.6704545454545454,0.0,0.5555555555555556,140.0,120.0,
3489,37216000.0,134,17.2,-5.9,8610.0,3990.0,1e-08,0.8,1.0,250.0,-2.0,0,4712.218161333365,False,1.0,1.0,0.0,,360.0,360.0,
3516,37504000.0,135,51.3,7.1,5210.0,990.0,1e-08,0.8,1.0,250.0,-2.0,0,1192.057045614848,True,0.5,0.1590909090909091,0.0,,135.0,120.0,
3526,37610666.7,136,122.0,-5.5,1670.0,2130.0,1e-08,0.8,1.0,250.0,-2.0,0,4772.693160051252,False,1.0,0.9412955465587044,0.0,1.0,360.0,360.0,
